,Data,Hora,DV(Direção do Vento) - °,DVG(Direção do Vento Global) - °,MP10(Partículas Inaláveis) - µg/m3,MP2.5(Partículas Inaláveis Finas) - µg/m3,NO(Monóxido de Nitrogênio) - µg/m3,NO2(Dióxido de Nitrogênio) - µg/m3,NOx(Óxidos de Nitrogênio) - ppb,O3(Ozônio) - µg/m3,PRESS(Pressão Atmosférica) - hPa,SO2(Dióxido de Enxofre) - µg/m3,TEMP(Temperatura do Ar) - °C,UR(Umidade Relativa do Ar) - %,RADUV(Radiação Ultra-violeta) - W/m2,VV(Velocidade do Vento) - m/s,DV(Direção do Vento) - ° - Guilherme Alvaro,DVG(Direção do Vento Global) - ° - Guilherme Alvaro,MP10(Partículas Inaláveis) - µg/m3 - Guilherme Alvaro,NOx(Óxidos de Nitrogênio) - ppb - Guilherme Alvaro,O3(Ozônio) - µg/m3 - Guilherme Alvaro,PRESS(Pressão Atmosférica) - hPa - Guilherme Alvaro,TEMP(Temperatura do Ar) - °C - Guilherme Alvaro,UR(Umidade Relativa do Ar) - % - Guilherme Alvaro,VV(Velocidade do Vento) - m/s - Guilherme Alvaro,RADG(Radiação Solar Global) - W/m2 - Guilherme Alvaro,RADUV(Radiação Ultra-violeta) - W/m2 - Guilherme Alvaro
3719,02/02/2021,24:00,231.0,238.0,,,0.0,24.0,13.0,15.0,"1001,5",0.0,"28,0",85.0,,"1,1","304,0","305,0","24,0",nan,"27,0","1010,8","27,6","100,0","0,7","0,0",nan
3720,03/02/2021,01:00,36.0,36.0,,,,,,8.0,"1001,1",1.0,"27,7",85.0,,"0,9","307,0","320,0","19,0",nan,"9,0","1010,4","27,1","100,0","0,6","0,0",nan
3721,03/02/2021,02:00,777.0,50.0,,,50.0,39.0,61.0,3.0,"1000,9",1.0,"27,0",90.0,,"0,0","777,0","80,0","29,0",nan,"1,0","1010,1","26,7","100,0","0,0","0,0",nan
3722,03/02/2021,03:00,777.0,99.0,,,61.0,40.0,71.0,2.0,"1000,7",1.0,"26,7",91.0,,"0,0","777,0","24,0","14,0",nan,"1,0","1010,0","26,4","100,0","0,0","0,0",nan
3723,03/02/2021,04:00,777.0,42.0,,,56.0,38.0,66.0,3.0,"1000,5",,"26,6",92.0,,"0,0","777,0","327,0","19,0",nan,"1,0","1009,9","26,3","100,0","0,0","0,0",nan
3724,03/02/2021,05:00,777.0,263.0,,,57.0,32.0,64.0,2.0,"1000,7",3.0,"26,4",94.0,,"0,0","777,0","318,0","22,0",nan,"1,0","1010,1","26,0","100,0","0,0","0,0",nan
3725,03/02/2021,06:00,127.0,115.0,,,68.0,35.0,74.0,,"1001,0",3.0,"26,5",94.0,,"0,7","2,0","342,0","11,0",nan,nan,"1010,5","26,0","100,0","0,5","0,0",nan
3726,03/02/2021,07:00,37.0,31.0,,,99.0,42.0,102.0,3.0,"1001,5",14.0,"26,5",87.0,,"0,8","25,0","8,0","12,0",nan,"3,0","1011,0","26,1","100,0","0,5","30,0",nan
3727,03/02/2021,08:00,234.0,258.0,,,29.0,46.0,48.0,8.0,"1001,9",18.0,"29,1",75.0,,"1,1","314,0","318,0","18,0",nan,"9,0","1011,4","29,5","84,0","0,9","276,0",nan
3728,03/02/2021,09:00,204.0,219.0,,,5.0,29.0,19.0,23.0,"1001,9",13.0,"32,0",62.0,,"1,1","304,0","283,0","3,0",nan,"32,0","1011,6","32,3","68,0","0,8","465,0",nan
3729,03/02/2021,10:00,243.0,235.0,,,6.0,33.0,22.0,34.0,"1001,8",11.0,"32,8",61.0,,"1,6","131,0","137,0","32,0",nan,"52,0","1011,5","32,8","68,0","1,1","746,0",nan
3730,03/02/2021,11:00,215.0,202.0,,,1.0,19.0,11.0,61.0,"1001,3",3.0,"33,2",61.0,,"1,4","142,0","139,0","40,0",nan,"88,0","1011,0","32,5","69,0","1,7","763,0",nan
3731,03/02/2021,12:00,167.0,169.0,,,0.0,11.0,6.0,74.0,"1001,1",1.0,"32,8",64.0,,"1,6","143,0","148,0","57,0",nan,"97,0","1010,6","31,5","76,0","1,3","488,0",nan
3732,03/02/2021,13:00,122.0,137.0,,,0.0,7.0,4.0,72.0,"1000,7",1.0,"32,8",66.0,,"1,9","138,0","135,0","45,0",nan,"107,0","1010,2","32,4","74,0","1,4","642,0",nan
3733,03/02/2021,14:00,121.0,134.0,,,1.0,9.0,5.0,59.0,"1000,2",1.0,"32,7",66.0,,"2,2","148,0","145,0","37,0",nan,"98,0","1009,7","33,6","69,0","1,7","893,0",nan
3734,03/02/2021,15:00,128.0,140.0,,,0.0,6.0,3.0,63.0,"1000,3",0.0,"32,4",67.0,,"2,2","151,0","147,0","35,0",nan,"93,0","1009,7","32,8","71,0","1,9","647,0",nan
3735,03/02/2021,16:00,118.0,129.0,,,0.0,7.0,4.0,51.0,"1000,4",0.0,"32,1",68.0,,"1,9","148,0","146,0","28,0",nan,"91,0","1009,8","32,9","70,0","1,6","590,0",nan
3736,03/02/2021,17:00,130.0,134.0,,,1.0,14.0,8.0,40.0,"1000,1",1.0,"31,6",70.0,,"1,7","151,0","143,0","21,0",nan,"76,0","1009,5","31,1","77,0","1,6","216,0",nan
3737,03/02/2021,18:00,139.0,153.0,,,0.0,12.0,6.0,41.0,"1000,1",1.0,"30,8",72.0,,"1,4","157,0","148,0","23,0",nan,"70,0","1009,4","30,2","81,0","1,5","73,0",nan
3738,03/02/2021,19:00,138.0,130.0,,,0.0,12.0,7.0,45.0,"1000,0",1.0,"29,3",79.0,,"1,2","148,0","139,0","30,0",nan,"70,0","1009,3","29,3","89,0","1,2","13,0",nan
3739,03/02/2021,20:00,101.0,98.0,,,1.0,23.0,12.0,35.0,"1000,5",1.0,"28,8",82.0,,"1,1","96,0","104,0","10,0",nan,"56,0","1010,0","28,7","95,0","0,9","0,0",nan
3740,03/02/2021,21:00,50.0,70.0,,,1.0,18.0,10.0,36.0,"1000,6",1.0,"28,6",83.0,,"1,1","109,0","112,0","21,0",nan,"48,0","1010,2","28,4","99,0","0,9","0,0",nan
3741,03/02/2021,22:00,36.0,44.0,,,1.0,32.0,18.0,24.0,"1001,2",1.0,"28,4",84.0,,"0,9","104,0","84,0","8,0",nan,"52,0","1010,8","28,0","100,0","0,6","0,0",nan
3742,03/02/2021,23:00,40.0,42.0,,,7.0,42.0,28.0,18.0,"1001,0",1.0,"28,2",86.0,,"1,2","80,0","59,0","28,0",nan,"31,0","1010,6","27,7","100,0","0,6","0,0",nan
3743,03/02/2021,24:00,30.0,42.0,,,0.0,24.0,13.0,29.0,"1000,4",0.0,"27,8",88.0,,"0,8","777,0","325,0","23,0",nan,"21,0","1010,0","27,2","100,0","0,0","0,0",nan
3744,04/02/2021,01:00,27.0,28.0,19.0,8.0,,,,7.0,"999,7",0.0,"27,6",90.0,,"0,9","777,0","322,0","32,0",nan,"7,0","1009,3","26,9","100,0","0,0","0,0",nan
3745,04/02/2021,02:00,43.0,43.0,38.0,19.0,25.0,51.0,48.0,5.0,"999,1",1.0,"27,2",91.0,,"1,1","777,0","67,0","20,0",nan,"2,0","1008,7","26,6","100,0","0,0","0,0",nan
3746,04/02/2021,03:00,25.0,26.0,27.0,8.0,4.0,38.0,24.0,7.0,"998,4",1.0,"26,8",93.0,,"1,0","777,0","344,0","22,0",nan,"8,0","1008,0","26,2","100,0","0,0","0,0",nan
3747,04/02/2021,04:00,777.0,268.0,22.0,17.0,7.0,47.0,30.0,4.0,"998,2",,"26,6",94.0,,"0,0","777,0","299,0","18,0",nan,"31,0","1007,6","26,1","100,0","0,0","0,0",nan
3748,04/02/2021,05:00,777.0,14.0,30.0,20.0,40.0,46.0,57.0,4.0,"997,9",1.0,"26,6",94.0,,"0,0","777,0","69,0","23,0",nan,"12,0","1007,2","26,3","100,0","0,0","0,0",nan
3749,04/02/2021,06:00,777.0,25.0,35.0,20.0,87.0,38.0,91.0,,"997,8",2.0,"26,3",94.0,,"0,0","777,0","82,0","39,0",nan,nan,"1007,1","26,0","100,0","0,0","0,0",nan
3750,04/02/2021,07:00,777.0,203.0,41.0,25.0,46.0,36.0,56.0,4.0,"998,3",1.0,"27,0",94.0,,"0,0","777,0","114,0","44,0",nan,"9,0","1007,6","26,5","100,0","0,0","32,0",nan
3751,04/02/2021,08:00,,,,,,,,,,,,,,,"16,0","12,0","28,0",nan,"14,0","1007,9","29,0","97,0","0,6","189,0",nan
3752,04/02/2021,09:00,,,,,,,,,,,,,,,"122,0","130,0","16,0",nan,"31,0","1008,0","31,6","85,0","0,8","431,0",nan
3753,04/02/2021,10:00,241.0,242.0,,,,,,,,,,,,"2,0","133,0","144,0","31,0",nan,"48,0","1007,5","32,9","82,0","1,2","711,0",nan
3754,04/02/2021,11:00,218.0,200.0,37.0,31.0,2.0,15.0,9.0,53.0,"997,7",,"33,8",67.0,,"1,6","127,0","138,0","42,0",nan,"59,0","1007,1","32,3","86,0","1,3","837,0",nan
3755,04/02/2021,12:00,158.0,161.0,33.0,24.0,0.0,11.0,6.0,78.0,"997,3",,"33,8",66.0,,"1,5","152,0","151,0","20,0",nan,"74,0","1006,9","33,1","79,0","1,3","849,0",nan
3756,04/02/2021,13:00,131.0,144.0,35.0,22.0,0.0,8.0,5.0,78.0,"996,7",,"33,9",67.0,,"1,7","262,0","261,0","5,0",nan,"107,0","1006,3","33,2","74,0","1,1","837,0",nan
3757,04/02/2021,14:00,117.0,138.0,27.0,12.0,1.0,14.0,8.0,85.0,"995,7",,"34,5",64.0,,"1,7","173,0","190,0","30,0",nan,"119,0","1005,4","34,2","71,0","1,0","682,0",nan
3758,04/02/2021,15:00,121.0,128.0,36.0,20.0,0.0,18.0,10.0,84.0,"994,8",,"33,9",66.0,,"1,8","145,0","141,0","35,0",nan,"116,0","1004,4","35,2","69,0","1,3","527,0",nan
3759,04/02/2021,16:00,127.0,123.0,34.0,2.0,0.0,17.0,9.0,80.0,"993,6",,"34,4",65.0,,"1,5","105,0","112,0","56,0",nan,"100,0","1003,3","34,9","71,0","1,3","479,0",nan
3760,04/02/2021,17:00,135.0,138.0,19.0,0.0,0.0,21.0,12.0,75.0,"993,3",,"35,4",62.0,,"1,5","108,0","115,0","39,0",nan,"100,0","1003,0","34,9","70,0","1,4","324,0",nan
3761,04/02/2021,18:00,128.0,134.0,35.0,9.0,0.0,20.0,11.0,64.0,"993,8",,"32,4",71.0,,"1,6","112,0","129,0","46,0",nan,"90,0","1003,5","32,7","77,0","1,4","47,0",nan
3762,04/02/2021,19:00,51.0,89.0,40.0,26.0,0.0,23.0,12.0,42.0,"994,2",,"31,2",77.0,,"0,8","102,0","105,0","52,0",nan,"67,0","1004,0","30,8","88,0","1,2","12,0",nan
3763,04/02/2021,20:00,104.0,93.0,37.0,23.0,0.0,29.0,16.0,34.0,"994,2",,"30,3",81.0,,"0,9","100,0","93,0","43,0",nan,"56,0","1003,7","30,2","93,0","1,1","0,0",nan
3764,04/02/2021,21:00,76.0,79.0,37.0,23.0,0.0,28.0,15.0,34.0,"994,4",,"30,1",84.0,,"0,8","108,0","99,0","60,0",nan,"57,0","1003,8","29,9","98,0","1,0","0,0",nan
3765,04/02/2021,22:00,24.0,27.0,50.0,23.0,1.0,52.0,28.0,19.0,"994,6",,"30,1",84.0,,"0,9","354,0","31,0","46,0",nan,"43,0","1004,1","29,7","100,0","0,6","0,0",nan
3766,04/02/2021,23:00,201.0,196.0,32.0,27.0,1.0,28.0,15.0,24.0,"995,9",,"27,7",84.0,,"3,0","132,0","146,0","14,0",nan,"35,0","1005,4","27,7","100,0","2,0","0,0",nan
3767,04/02/2021,24:00,192.0,177.0,26.0,33.0,0.0,7.0,4.0,30.0,"997,3",,"25,3",93.0,,"1,6","140,0","145,0","27,0",nan,"66,0","1006,6","25,3","100,0","1,3","0,0",nan
3768,05/02/2021,01:00,23.0,33.0,10.0,11.0,,,,24.0,"996,9",,"24,5",100.0,,"1,0","888,0","77,0","14,0",nan,"52,0","1006,1","24,4","100,0","0,7","0,0",nan
3769,05/02/2021,02:00,37.0,45.0,17.0,15.0,3.0,39.0,24.0,13.0,"996,6",,"24,6",100.0,,"1,1","342,0","339,0","10,0",nan,"40,0","1005,7","24,3","100,0","0,7","0,0",nan
3770,05/02/2021,03:00,44.0,35.0,9.0,14.0,1.0,21.0,12.0,21.0,"996,2",,"24,4",100.0,,"1,2","99,0","104,0","2,0",nan,"50,0","1005,3","24,2","100,0","1,0","0,0",nan
3771,05/02/2021,04:00,275.0,285.0,3.0,11.0,3.0,22.0,14.0,17.0,"995,9",,"24,1",100.0,,"0,9","313,0","322,0","1,0",nan,"42,0","1005,3","23,9","100,0","1,1","0,0",nan
3772,05/02/2021,05:00,295.0,291.0,3.0,4.0,0.0,2.0,1.0,23.0,"996,0",,"23,6",100.0,,"0,9","320,0","315,0","0,0",nan,"35,0","1005,5","23,2","100,0","0,9","0,0",nan
3773,05/02/2021,06:00,343.0,343.0,7.0,7.0,1.0,15.0,9.0,,"996,0",,"23,5",100.0,,"0,9","294,0","305,0","1,0",nan,nan,"1005,4","23,2","100,0","0,9","0,0",nan
3774,05/02/2021,07:00,330.0,339.0,3.0,1.0,4.0,31.0,19.0,7.0,"996,2",,"23,9",100.0,,"0,9","358,0","332,0","8,0",nan,"9,0","1005,8","23,3","100,0","0,4","33,0",nan
3775,05/02/2021,08:00,301.0,309.0,5.0,0.0,3.0,21.0,13.0,10.0,"996,5",,"25,1",100.0,,"0,8","350,0","332,0","1,0",nan,"9,0","1006,0","23,8","100,0","0,5","63,0",nan
3776,05/02/2021,09:00,292.0,293.0,1.0,1.0,1.0,15.0,9.0,16.0,"997,0",,"26,5",88.0,,"0,9","349,0","325,0","0,0",nan,"15,0","1006,5","24,8","100,0","0,6","145,0",nan
3777,05/02/2021,10:00,256.0,265.0,6.0,1.0,0.0,8.0,5.0,28.0,"997,1",,"29,1",64.0,,"1,0","301,0","292,0","0,0",nan,"27,0","1006,8","27,7","83,0","0,8","299,0",nan
3778,05/02/2021,11:00,226.0,218.0,10.0,4.0,1.0,7.0,5.0,,"997,3",,"30,7",60.0,,"1,4","888,0","236,0","0,0",nan,"38,0","1006,9","29,1","72,0","0,9","518,0",nan
3779,05/02/2021,12:00,204.0,198.0,17.0,16.0,,,,,"996,9",,"29,2",73.0,,"1,6","141,0","146,0","31,0",nan,"36,0","1006,5","28,1","89,0","2,0","324,0",nan
3780,05/02/2021,13:00,156.0,163.0,11.0,0.0,,,,,"996,8",,"26,6",83.0,,"1,9","153,0","147,0","32,0",nan,"36,0","1006,2","26,2","100,0","1,8","250,0",nan
3781,05/02/2021,14:00,204.0,185.0,6.0,4.0,0.0,8.0,4.0,17.0,"996,5",,"25,6",88.0,,"1,5","149,0","147,0","17,0",nan,"27,0","1005,8","24,8","100,0","1,5","128,0",nan
3782,05/02/2021,15:00,166.0,169.0,7.0,15.0,1.0,9.0,5.0,21.0,"996,3",,"25,0",91.0,,"1,2","131,0","130,0","25,0",nan,"32,0","1005,5","24,4","100,0","0,9","183,0",nan
3783,05/02/2021,16:00,200.0,182.0,19.0,25.0,1.0,10.0,6.0,21.0,"996,4",,"24,6",90.0,,"1,1","129,0","135,0","18,0",nan,"33,0","1005,6","24,0","100,0","0,8","60,0",nan
3784,05/02/2021,17:00,103.0,103.0,13.0,23.0,4.0,21.0,15.0,14.0,"996,3",,"23,8",97.0,,"0,9","94,0","98,0","20,0",nan,"31,0","1005,4","23,2","100,0","0,8","62,0",nan
3785,05/02/2021,18:00,28.0,29.0,10.0,11.0,13.0,26.0,25.0,11.0,"996,4",,"24,4",97.0,,"1,1","64,0","22,0","15,0",nan,"14,0","1005,6","23,9","100,0","0,6","64,0",nan
3786,05/02/2021,19:00,38.0,35.0,16.0,14.0,7.0,30.0,22.0,6.0,"996,8",,"24,1",98.0,,"1,3","93,0","80,0","14,0",nan,"20,0","1005,9","23,5","100,0","0,6","19,0",nan
3787,05/02/2021,20:00,29.0,27.0,9.0,11.0,6.0,29.0,20.0,6.0,"997,3",,"23,8",99.0,,"1,1","315,0","317,0","10,0",nan,"18,0","1006,6","23,4","100,0","0,6","0,0",nan
3788,05/02/2021,21:00,40.0,37.0,9.0,11.0,8.0,29.0,22.0,5.0,"998,0",,"23,5",99.0,,"1,4",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3789,05/02/2021,22:00,35.0,36.0,10.0,4.0,12.0,31.0,26.0,3.0,"998,3",,"23,0",100.0,,"1,2","777,0","301,0","1,0",nan,"4,0","1007,7","22,3","100,0","0,0","0,0",nan
3790,05/02/2021,23:00,777.0,43.0,4.0,5.0,19.0,33.0,33.0,2.0,"998,3",,"22,6",100.0,,"0,0","777,0","113,0","5,0",nan,"1,0","1007,8","22,2","100,0","0,0","0,0",nan
3791,05/02/2021,24:00,777.0,25.0,16.0,2.0,40.0,34.0,51.0,2.0,"998,0",,"22,6",100.0,,"0,0","777,0","8,0","12,0",nan,"1,0","1007,5","22,2","100,0","0,0","0,0",nan
3792,06/02/2021,01:00,41.0,38.0,17.0,6.0,,,,2.0,"997,8",,"23,0",100.0,,"0,8","71,0","44,0","23,0",nan,"1,0","1007,2","22,5","100,0","0,6","0,0",nan
3793,06/02/2021,02:00,777.0,11.0,24.0,14.0,75.0,27.0,76.0,2.0,"997,4",,"22,7",100.0,,"0,0","777,0","9,0","18,0",nan,"1,0","1006,9","22,1","100,0","0,0","0,0",nan
3794,06/02/2021,03:00,25.0,12.0,26.0,16.0,52.0,23.0,55.0,2.0,"997,3",,"22,3",100.0,,"0,7","31,0","6,0","19,0",nan,"1,0","1006,7","21,9","100,0","0,4","0,0",nan
3795,06/02/2021,04:00,777.0,27.0,17.0,6.0,40.0,21.0,44.0,2.0,"997,2",,"22,4",100.0,,"0,0","777,0","67,0","24,0",nan,"1,0","1006,6","22,0","100,0","0,0","0,0",nan
3796,06/02/2021,05:00,26.0,20.0,26.0,17.0,61.0,22.0,62.0,2.0,"997,1",,"22,0",100.0,,"0,8","777,0","318,0","20,0",nan,"1,0","1006,4","21,5","100,0","0,0","0,0",nan
3797,06/02/2021,06:00,777.0,16.0,29.0,16.0,34.0,21.0,39.0,,"997,3",,"21,7",100.0,,"0,0","777,0","40,0","28,0",nan,nan,"1006,5","21,2","100,0","0,0","0,0",nan
3798,06/02/2021,07:00,777.0,35.0,27.0,22.0,64.0,21.0,63.0,2.0,"998,0",,"22,2",100.0,,"0,0","777,0","336,0","33,0",nan,"1,0","1007,1","21,7","100,0","0,0","33,0",nan
3799,06/02/2021,08:00,36.0,37.0,24.0,20.0,31.0,22.0,37.0,4.0,"998,6",,"24,9",94.0,,"0,9","355,0","356,0","59,0",nan,"2,0","1007,7","25,8","95,0","0,5","313,0",nan
3800,06/02/2021,09:00,46.0,52.0,25.0,23.0,18.0,16.0,23.0,12.0,"999,0",,"28,6",69.0,,"1,3","88,0","72,0","4,0",nan,"10,0","1008,2","29,1","76,0","0,9","495,0",nan
3801,06/02/2021,10:00,119.0,110.0,15.0,20.0,3.0,7.0,6.0,21.0,"999,3",,"28,9",62.0,,"1,6","121,0","114,0","20,0",nan,"24,0","1008,6","29,1","72,0","1,2","569,0",nan
3802,06/02/2021,11:00,127.0,130.0,25.0,9.0,2.0,5.0,4.0,22.0,"999,5",,"29,5",57.0,,"1,9","135,0","129,0","3,0",nan,"28,0","1008,8","29,6","64,0","1,5","680,0",nan
3803,06/02/2021,12:00,120.0,124.0,14.0,6.0,2.0,6.0,5.0,23.0,"999,5",,"30,3",52.0,,"1,9","133,0","126,0","13,0",nan,"32,0","1008,8","30,5","57,0","1,5","1023,0",nan
3804,06/02/2021,13:00,132.0,130.0,19.0,3.0,1.0,5.0,3.0,24.0,"999,1",,"30,1",52.0,,"2,0","128,0","126,0","4,0",nan,"35,0","1008,6","30,8","54,0","1,7","980,0",nan
3805,06/02/2021,14:00,123.0,128.0,14.0,5.0,1.0,4.0,3.0,23.0,"998,9",,"30,2",54.0,,"2,0","142,0","132,0","8,0",nan,"34,0","1008,4","30,4","55,0","1,7","897,0",nan
3806,06/02/2021,15:00,134.0,141.0,6.0,0.0,1.0,4.0,3.0,25.0,"998,6",,"30,0",53.0,,"2,2","148,0","135,0","5,0",nan,"35,0","1008,2","30,5","51,0","1,8","900,0",nan
3807,06/02/2021,16:00,123.0,142.0,11.0,0.0,0.0,2.0,1.0,25.0,"998,7",,"28,7",59.0,,"2,0","146,0","145,0","15,0",nan,"34,0","1008,4","29,2","59,0","1,8","401,0",nan
3808,06/02/2021,17:00,127.0,141.0,21.0,0.0,0.0,4.0,2.0,25.0,"999,0",,"27,2",71.0,,"2,2","152,0","149,0","27,0",nan,"36,0","1008,6","27,3","73,0","1,9","160,0",nan
3809,06/02/2021,18:00,139.0,146.0,16.0,7.0,0.0,2.0,1.0,26.0,"999,3",,"25,9",78.0,,"2,1","148,0","145,0","24,0",nan,"36,0","1008,9","25,9","86,0","2,0","48,0",nan
3810,06/02/2021,19:00,134.0,147.0,14.0,9.0,0.0,2.0,1.0,28.0,"999,8",,"25,7",74.0,,"2,2","155,0","147,0","10,0",nan,"37,0","1009,4","25,6","81,0","1,7","13,0",nan
3811,06/02/2021,20:00,134.0,140.0,17.0,11.0,0.0,5.0,3.0,27.0,"1000,6",,"25,7",73.0,,"2,0","146,0","147,0","13,0",nan,"38,0","1010,2","25,5","77,0","1,8","0,0",nan
3812,06/02/2021,21:00,132.0,137.0,21.0,11.0,2.0,14.0,9.0,22.0,"1001,1",,"25,7",73.0,,"1,6","150,0","136,0","26,0",nan,"35,0","1010,5","25,4","79,0","1,4","0,0",nan
3813,06/02/2021,22:00,131.0,138.0,22.0,7.0,0.0,6.0,3.0,28.0,"1001,5",,"25,2",78.0,,"1,9","150,0","151,0","47,0",nan,"35,0","1010,7","24,7","89,0","1,3","0,0",nan
3814,06/02/2021,23:00,134.0,150.0,24.0,22.0,0.0,10.0,5.0,25.0,"1001,6",,"24,9",79.0,,"1,5","157,0","148,0","26,0",nan,"34,0","1010,9","24,2","95,0","1,0","0,0",nan
3815,06/02/2021,24:00,131.0,132.0,18.0,24.0,2.0,18.0,11.0,18.0,"1001,6",,"25,1",75.0,,"1,1","333,0","341,0","21,0",nan,"13,0","1010,8","24,0","96,0","0,6","0,0",nan
3816,07/02/2021,01:00,13.0,8.0,27.0,20.0,,,,5.0,"1001,2",,"24,2",84.0,,"1,0","777,0","318,0","36,0",nan,"4,0","1010,4","23,3","100,0","0,0","0,0",nan
3817,07/02/2021,02:00,22.0,20.0,29.0,18.0,17.0,36.0,33.0,2.0,"1000,8",,"23,8",88.0,,"0,8","777,0","323,0","12,0",nan,"1,0","1010,0","23,0","100,0","0,0","0,0",nan
3818,07/02/2021,03:00,41.0,43.0,25.0,16.0,21.0,29.0,32.0,2.0,"1000,4",,"23,8",90.0,,"1,3","777,0","5,0","24,0",nan,"3,0","1009,6","23,3","100,0","0,0","0,0",nan
3819,07/02/2021,04:00,13.0,15.0,16.0,13.0,9.0,26.0,21.0,3.0,"1000,4",,"23,4",94.0,,"0,9","327,0","341,0","31,0",nan,"1,0","1009,5","23,5","100,0","0,6","0,0",nan
3820,07/02/2021,05:00,31.0,24.0,17.0,12.0,6.0,28.0,20.0,3.0,"1000,4",,"23,4",93.0,,"1,2","350,0","350,0","4,0",nan,"3,0","1009,8","23,2","100,0","0,6","0,0",nan
3821,07/02/2021,06:00,29.0,16.0,14.0,12.0,14.0,29.0,27.0,,"1000,7",,"23,1",94.0,,"1,0","316,0","330,0","0,0",nan,nan,"1010,2","22,8","100,0","0,7","0,0",nan
3822,07/02/2021,07:00,25.0,19.0,9.0,1.0,7.0,25.0,19.0,3.0,"1001,3",,"23,1",94.0,,"1,1","89,0","83,0","8,0",nan,"9,0","1010,7","23,1","100,0","0,7","38,0",nan
3823,07/02/2021,08:00,31.0,31.0,9.0,5.0,5.0,19.0,14.0,11.0,"1001,7",,"23,9",86.0,,"1,5","352,0","345,0","3,0",nan,"17,0","1011,2","23,8","100,0","0,7","114,0",nan
3824,07/02/2021,09:00,360.0,12.0,11.0,0.0,8.0,18.0,16.0,13.0,"1001,9",,"25,8",76.0,,"1,2","312,0","334,0","3,0",nan,"18,0","1011,5","25,8","88,0","0,7","268,0",nan
3825,07/02/2021,10:00,227.0,227.0,8.0,6.0,0.0,8.0,5.0,24.0,"1002,1",,"27,6",67.0,,"1,1","141,0","137,0","13,0",nan,"29,0","1011,7","27,3","77,0","1,0","493,0",nan
3826,07/02/2021,11:00,215.0,213.0,22.0,1.0,0.0,6.0,3.0,33.0,"1002,2",,"28,7",65.0,,"1,4","144,0","149,0","17,0",nan,"34,0","1011,9","28,5","72,0","1,5","783,0",nan
3827,07/02/2021,12:00,211.0,206.0,21.0,10.0,0.0,2.0,1.0,34.0,"1002,2",,"28,0",68.0,,"1,5","141,0","154,0","36,0",nan,"40,0","1011,9","27,6","76,0","1,4","383,0",nan
3828,07/02/2021,13:00,156.0,171.0,17.0,2.0,0.0,1.0,1.0,33.0,"1001,9",,"27,6",67.0,,"1,5","143,0","142,0","32,0",nan,"39,0","1011,4","26,4","81,0","1,4","212,0",nan
3829,07/02/2021,14:00,211.0,197.0,14.0,13.0,0.0,2.0,1.0,37.0,"1001,7",,"27,3",66.0,,"1,6","148,0","143,0","33,0",nan,"43,0","1011,0","26,2","81,0","1,1","137,0",nan
3830,07/02/2021,15:00,141.0,160.0,22.0,20.0,0.0,0.0,0.0,32.0,"1001,4",,"27,2",65.0,,"1,4","148,0","144,0","33,0",nan,"38,0","1010,6","26,2","78,0","1,1","115,0",nan
3831,07/02/2021,16:00,135.0,141.0,24.0,24.0,0.0,2.0,1.0,17.0,"1001,2",,"26,8",64.0,,"1,5","140,0","137,0","20,0",nan,"21,0","1010,4","26,2","73,0","1,2","113,0",nan
3832,07/02/2021,17:00,130.0,144.0,21.0,20.0,1.0,5.0,4.0,14.0,"1001,1",,"26,6",64.0,,"1,5","139,0","126,0","25,0",nan,"19,0","1010,3","26,2","73,0","1,1","84,0",nan
3833,07/02/2021,18:00,120.0,122.0,18.0,13.0,2.0,11.0,8.0,12.0,"1001,2",,"26,5",62.0,,"1,3","151,0","146,0","24,0",nan,"21,0","1010,4","26,1","68,0","1,4","48,0",nan
3834,07/02/2021,19:00,120.0,114.0,24.0,13.0,2.0,10.0,7.0,13.0,"1001,5",,"26,0",67.0,,"1,3","118,0","128,0","23,0",nan,"13,0","1010,7","25,8","74,0","1,1","5,0",nan
3835,07/02/2021,20:00,123.0,116.0,22.0,14.0,4.0,14.0,11.0,9.0,"1001,8",,"25,5",72.0,,"1,4","111,0","110,0","31,0",nan,"7,0","1011,0","25,2","80,0","0,9","0,0",nan
3836,07/02/2021,21:00,123.0,116.0,20.0,6.0,1.0,5.0,3.0,17.0,"1002,3",,"25,7",69.0,,"1,8","104,0","112,0","20,0",nan,"3,0","1011,7","24,8","82,0","1,1","0,0",nan
3837,07/02/2021,22:00,114.0,110.0,16.0,5.0,1.0,8.0,5.0,15.0,"1002,6",,"25,6",69.0,,"1,4","114,0","99,0","8,0",nan,"4,0","1012,1","24,7","80,0","0,7","0,0",nan
3838,07/02/2021,23:00,28.0,34.0,21.0,0.0,15.0,19.0,23.0,3.0,"1002,7",,"24,5",79.0,,"0,9","331,0","338,0","18,0",nan,"3,0","1012,2","24,1","87,0","0,5","0,0",nan
3839,07/02/2021,24:00,13.0,3.0,14.0,3.0,18.0,21.0,25.0,2.0,"1002,5",,"23,5",87.0,,"0,8","309,0","313,0","22,0",nan,"1,0","1012,0","23,4","96,0","0,5","0,0",nan
3840,08/02/2021,01:00,36.0,32.0,17.0,9.0,,,,1.0,"1002,0",,"23,2",92.0,,"0,8","313,0","328,0","12,0",nan,"1,0","1011,5","22,7","99,0","0,5","0,0",nan
