,Time,Working Mode,V MPPT 1(V),I MPPT 1(A),Ua(V),I AC 1(A),F AC 1(Hz),Power(W),Temperature(℃),Generation Today(kWh),Total Generation(kWh),H Total(h)
840,10.10.2020 13:40:59,Normal,133.2,6.8,221.1,3.9,60.0,893,40.6,5.2,1000.0,2596
841,10.10.2020 13:46:58,Normal,135.5,6.5,221.3,3.8,59.96,879,40.5,5.3,1000.1,2596
842,10.10.2020 13:50:59,Normal,134.4,6.6,221.6,3.8,59.98,871,40.5,5.3,1000.1,2596
843,10.10.2020 13:58:59,Normal,137.6,6.3,221.9,3.7,60.0,860,40.3,5.5,1000.3,2596
844,10.10.2020 14:04:59,Normal,135.6,6.3,221.5,3.6,59.99,841,40.2,5.6,1000.4,2596
845,10.10.2020 14:12:59,Normal,134.5,6.2,221.3,3.6,60.02,824,39.9,5.7,1000.5,2597
846,10.10.2020 14:16:59,Normal,136.4,6.0,221.3,3.5,60.01,814,39.8,5.8,1000.6,2597
847,10.10.2020 14:26:59,Normal,128.4,5.9,221.1,3.3,60.0,739,39.5,5.9,1000.7,2597
848,10.10.2020 14:30:59,Normal,138.1,5.0,220.8,3.0,60.01,699,39.3,6.0,1000.8,2597
849,10.10.2020 14:38:59,Normal,138.3,4.3,220.6,2.6,60.0,592,38.7,6.1,1000.9,2597
850,10.10.2020 14:42:59,Normal,140.4,4.8,221.2,3.0,60.03,680,38.4,6.2,1001.0,2597
851,10.10.2020 14:52:59,Normal,136.6,4.0,220.6,2.4,60.0,541,38.0,6.3,1001.1,2597
852,10.10.2020 15:02:59,Normal,137.7,4.5,221.2,2.7,60.03,625,37.5,6.4,1001.2,2598
853,10.10.2020 15:06:58,Normal,141.0,4.1,220.8,2.6,59.98,591,37.2,6.5,1001.3,2598
854,10.10.2020 15:10:59,Normal,139.5,3.6,220.1,2.2,60.0,493,37.0,6.5,1001.3,2598
855,10.10.2020 15:26:59,Normal,142.0,3.4,220.1,2.1,59.98,478,36.2,6.7,1001.5,2598
856,10.10.2020 15:31:01,Normal,141.7,3.4,220.8,2.0,59.96,465,36.1,6.7,1001.5,2598
857,10.10.2020 15:36:58,Normal,138.6,3.5,220.3,2.1,60.01,471,35.8,6.8,1001.6,2598
858,10.10.2020 15:46:59,Normal,142.0,3.3,220.4,2.0,60.0,465,35.4,6.9,1001.7,2599
859,10.10.2020 15:54:59,Normal,140.5,3.1,220.4,1.9,60.0,431,35.2,6.9,1001.7,2599
860,10.10.2020 15:58:59,Normal,138.4,3.0,220.2,1.9,60.0,417,34.9,7.0,1001.8,2599
861,10.10.2020 16:04:59,Normal,142.7,2.7,220.6,1.7,60.03,388,34.7,7.0,1001.8,2599
862,10.10.2020 16:06:59,Normal,141.9,2.6,220.3,1.6,60.01,375,34.6,7.0,1001.8,2599
863,10.10.2020 16:12:59,Normal,139.4,2.5,220.2,1.5,59.97,348,34.4,7.1,1001.9,2599
864,10.10.2020 16:20:59,Normal,140.6,2.2,220.3,1.4,60.0,313,34.1,7.1,1001.9,2599
865,10.10.2020 16:26:58,Normal,141.4,1.9,220.0,1.2,59.98,280,33.8,7.2,1002.0,2599
866,10.10.2020 16:31:00,Normal,153.1,1.5,220.0,1.0,60.01,251,33.6,7.2,1002.0,2599
867,10.10.2020 16:38:59,Normal,149.7,0.9,219.5,0.4,60.0,107,32.9,7.2,1002.0,2600
868,10.10.2020 16:44:59,Normal,129.7,1.0,219.3,0.5,59.98,118,32.5,7.2,1002.0,2600
869,10.10.2020 16:46:59,Normal,127.5,1.0,219.7,0.4,60.0,114,32.3,7.2,1002.0,2600
870,10.10.2020 16:52:59,Normal,126.2,0.9,219.4,0.4,60.0,98,31.9,7.2,1002.0,2600
871,10.10.2020 16:56:59,Normal,131.7,0.8,219.6,0.4,60.0,93,31.6,7.2,1002.0,2600
872,10.10.2020 17:04:59,Normal,143.8,0.7,219.7,0.3,60.0,74,31.1,7.3,1002.1,2600
873,10.10.2020 17:18:59,Normal,130.8,0.5,219.8,0.2,60.01,57,30.1,7.3,1002.1,2600
874,10.10.2020 17:26:59,Normal,126.7,0.4,219.5,0.1,60.07,41,29.6,7.3,1002.1,2601
875,10.10.2020 17:30:59,Normal,134.3,0.5,219.0,0.2,59.99,45,29.4,7.3,1002.1,2601
876,10.10.2020 17:36:59,Normal,136.3,0.4,219.0,0.2,59.98,43,29.1,7.3,1002.1,2601
877,10.10.2020 17:52:59,Normal,128.5,0.2,218.7,0.1,60.04,24,28.3,7.3,1002.1,2601
878,10.10.2020 17:56:59,Normal,125.1,0.2,218.6,0.1,60.03,21,28.2,7.3,1002.1,2601
879,10.10.2020 18:00:59,Normal,124.9,0.0,218.9,0.1,60.03,17,28.0,7.3,1002.1,2601
880,10.10.2020 18:06:59,Normal,127.9,0.0,219.5,0.0,60.07,14,27.7,7.3,1002.1,2601
881,10.10.2020 18:14:59,Normal,124.7,0.0,218.9,0.0,60.0,13,27.4,7.3,1002.1,2602
882,10.10.2020 18:16:59,Wait,118.9,0.0,217.7,0.0,59.94,0,27.3,7.3,1002.1,2602
883,10.11.2020 05:41:59,Wait,142.7,0.0,223.8,0.0,60.03,0,20.0,0.0,1002.1,2602
884,10.11.2020 05:45:59,Wait,147.2,0.0,223.9,0.0,60.0,0,20.5,0.0,1002.1,2602
885,10.11.2020 05:51:59,Wait,152.8,0.0,223.6,0.0,60.0,0,20.7,0.0,1002.1,2602
886,10.11.2020 05:55:59,Wait,155.4,0.0,223.7,0.0,60.03,0,20.7,0.0,1002.1,2602
887,10.11.2020 06:01:59,Wait,158.7,0.0,223.4,0.0,60.0,0,21.0,0.0,1002.1,2602
888,10.11.2020 06:09:59,Wait,163.7,0.0,223.0,0.0,59.92,0,21.2,0.0,1002.1,2602
889,10.11.2020 06:17:59,Wait,163.1,0.0,223.0,0.0,59.95,0,21.3,0.0,1002.1,2602
890,10.11.2020 06:25:59,Wait,165.5,0.0,222.8,0.0,59.96,0,21.5,0.0,1002.1,2602
891,10.11.2020 06:31:59,Normal,150.4,1.2,224.7,0.7,60.01,155,22.5,0.0,1002.1,2603
892,10.11.2020 06:35:59,Normal,148.7,1.2,224.5,0.7,59.97,167,23.1,0.0,1002.1,2603
893,10.11.2020 06:43:59,Normal,150.0,1.4,225.3,0.8,60.0,187,23.8,0.1,1002.2,2603
894,10.11.2020 06:47:59,Normal,147.7,1.5,225.1,0.9,60.03,219,24.2,0.1,1002.2,2603
895,10.11.2020 06:51:59,Normal,147.0,1.5,225.1,0.9,59.98,215,24.5,0.1,1002.2,2603
896,10.11.2020 06:59:59,Normal,145.4,1.6,225.3,1.0,60.0,241,25.2,0.1,1002.2,2603
897,10.11.2020 07:11:59,Normal,142.4,2.0,225.3,1.2,60.01,290,26.1,0.2,1002.3,2603
898,10.11.2020 07:18:00,Normal,141.6,2.2,225.6,1.4,60.0,321,26.7,0.2,1002.3,2603
899,10.11.2020 07:25:59,Normal,140.4,2.5,225.0,1.4,60.0,349,27.3,0.3,1002.4,2604
900,10.11.2020 07:37:59,Normal,143.7,2.8,225.2,1.7,60.01,401,28.2,0.4,1002.5,2604
901,10.11.2020 07:45:59,Normal,140.0,3.2,224.8,1.9,60.02,435,28.8,0.4,1002.5,2604
902,10.11.2020 07:55:59,Normal,143.1,3.4,224.0,2.0,60.01,479,29.5,0.5,1002.6,2604
903,10.11.2020 08:01:59,Normal,136.7,3.8,223.9,2.2,59.99,501,29.9,0.6,1002.7,2604
904,10.11.2020 08:05:59,Normal,140.3,3.8,224.5,2.3,59.98,522,30.1,0.6,1002.7,2604
905,10.11.2020 08:25:59,Normal,139.4,4.4,224.1,2.7,59.97,616,31.5,0.9,1003.0,2605
906,10.11.2020 08:41:59,Normal,141.1,4.8,223.7,2.9,59.97,683,32.5,1.1,1003.2,2605
907,10.11.2020 08:47:59,Normal,139.6,5.1,223.8,3.0,60.0,705,33.0,1.1,1003.2,2605
908,10.11.2020 08:51:59,Normal,141.2,5.1,223.5,3.2,60.0,723,33.3,1.2,1003.3,2605
909,10.11.2020 08:55:59,Normal,139.9,5.3,224.1,3.2,60.01,739,33.5,1.3,1003.4,2605
910,10.11.2020 09:07:59,Normal,138.6,5.7,223.5,3.4,59.98,783,34.2,1.4,1003.5,2606
911,10.11.2020 09:17:59,Normal,140.1,5.7,224.4,3.4,60.03,803,34.7,1.6,1003.7,2606
912,10.11.2020 09:25:59,Normal,137.2,6.2,224.2,3.6,60.03,842,35.2,1.7,1003.8,2606
913,10.11.2020 09:31:59,Normal,138.3,6.2,223.9,3.6,59.99,854,35.5,1.8,1003.9,2606
914,10.11.2020 09:43:59,Normal,136.8,6.5,224.1,3.8,59.98,874,36.1,2.1,1004.2,2606
915,10.11.2020 09:45:59,Normal,139.6,6.5,223.7,3.8,59.98,894,36.2,2.1,1004.2,2606
916,10.11.2020 09:53:59,Normal,137.6,6.7,223.0,3.9,59.97,921,36.6,2.2,1004.3,2607
917,10.11.2020 10:01:59,Normal,138.7,6.8,223.8,4.0,60.0,938,36.9,2.4,1004.5,2607
918,10.11.2020 10:11:59,Normal,134.4,7.1,222.8,4.0,59.99,944,37.5,2.6,1004.7,2607
919,10.11.2020 10:17:59,Normal,133.7,7.2,223.2,4.1,60.01,952,37.8,2.7,1004.8,2607
920,10.11.2020 10:25:59,Normal,137.4,7.2,222.9,4.2,60.0,981,38.1,2.8,1004.9,2607
921,10.11.2020 10:31:59,Normal,136.3,7.5,223.4,4.3,60.02,1012,38.4,3.0,1005.1,2607
922,10.11.2020 10:46:00,Normal,138.1,7.6,222.6,4.4,59.95,1040,39.1,3.3,1005.4,2608
923,10.11.2020 10:50:00,Normal,135.9,7.5,221.8,4.4,59.95,1014,39.3,3.3,1005.4,2608
924,10.11.2020 10:56:00,Normal,137.9,7.5,221.8,4.4,59.97,1020,39.4,3.5,1005.6,2608
925,10.11.2020 11:02:00,Normal,136.5,7.6,222.4,4.4,59.98,1020,39.5,3.6,1005.7,2608
926,10.11.2020 11:11:59,Normal,133.8,7.8,221.8,4.4,60.03,1031,39.9,3.8,1005.9,2608
927,10.11.2020 11:18:00,Normal,132.9,7.8,222.0,4.4,60.01,1025,40.1,3.9,1006.0,2608
928,10.11.2020 11:26:00,Normal,133.7,7.8,222.5,4.4,60.0,1037,40.3,4.1,1006.2,2608
929,10.11.2020 11:30:00,Normal,135.6,7.8,223.3,4.5,60.03,1048,40.5,4.2,1006.3,2609
930,10.11.2020 11:52:00,Normal,131.8,7.9,222.3,4.4,60.01,1031,40.8,4.6,1006.7,2609
931,10.11.2020 12:10:00,Normal,133.2,7.9,223.5,4.5,59.97,1057,41.4,5.0,1007.1,2609
932,10.11.2020 12:20:00,Normal,135.5,7.7,223.2,4.4,59.99,1026,41.5,5.2,1007.3,2610
933,10.11.2020 12:26:00,Normal,137.3,7.5,223.4,4.4,59.97,1024,41.5,5.3,1007.4,2610
934,10.11.2020 12:30:00,Normal,135.3,7.6,223.6,4.3,60.0,1012,41.6,5.4,1007.5,2610
935,10.11.2020 12:48:00,Normal,133.8,7.4,223.3,4.2,59.99,984,41.2,5.8,1007.9,2610
936,10.11.2020 13:16:00,Normal,133.8,7.1,223.8,4.0,60.0,944,41.3,6.3,1008.4,2611
937,10.11.2020 13:26:00,Normal,135.8,7.2,223.9,4.1,60.0,970,40.7,6.5,1008.6,2611
938,10.11.2020 13:30:00,Normal,142.0,5.0,222.9,3.1,60.0,777,40.7,6.6,1008.7,2611
939,10.11.2020 13:38:00,Normal,139.2,7.0,223.5,4.1,59.99,965,40.2,6.7,1008.8,2611
940,10.11.2020 13:42:00,Normal,135.0,6.9,223.2,3.9,60.01,925,40.2,6.7,1008.8,2611
941,10.11.2020 13:52:00,Normal,139.6,2.6,221.3,1.6,60.0,372,39.9,6.9,1009.0,2611
942,10.11.2020 14:04:00,Normal,139.5,1.1,220.5,0.6,59.99,151,38.8,7.1,1009.2,2612
943,10.11.2020 14:16:00,Normal,137.1,6.2,222.6,3.6,59.99,840,39.2,7.3,1009.4,2612
944,10.11.2020 14:20:00,Normal,136.2,6.1,222.7,3.6,59.98,828,39.0,7.3,1009.4,2612
945,10.11.2020 14:26:00,Normal,125.1,3.5,221.1,1.9,59.97,361,39.0,7.4,1009.5,2612
946,10.11.2020 14:30:00,Normal,128.9,6.2,222.8,3.4,60.0,794,38.6,7.5,1009.6,2612
947,10.11.2020 14:44:00,Normal,136.0,5.8,222.1,3.4,59.99,781,38.2,7.7,1009.8,2612
948,10.11.2020 14:54:00,Normal,135.8,1.5,220.5,0.9,59.99,206,37.2,7.8,1009.9,2613
949,10.11.2020 14:56:00,Normal,141.9,5.6,222.2,3.4,60.0,789,36.8,7.8,1009.9,2613
950,10.11.2020 15:10:01,Normal,136.9,2.6,220.5,1.5,60.01,346,35.1,7.9,1010.0,2613
951,10.11.2020 15:16:00,Normal,144.6,4.7,222.5,3.0,60.01,686,34.8,7.9,1010.0,2613
952,10.11.2020 15:20:00,Normal,141.4,5.0,221.7,3.0,59.97,705,35.0,8.0,1010.1,2613
953,10.11.2020 15:26:00,Normal,141.9,4.5,221.4,2.8,59.97,638,34.6,8.0,1010.1,2613
954,10.11.2020 15:30:01,Normal,142.3,4.2,222.3,2.7,59.98,612,34.6,8.0,1010.1,2613
955,10.11.2020 15:38:00,Normal,140.3,4.0,221.8,2.5,59.97,577,34.5,8.1,1010.2,2614
956,10.11.2020 16:00:01,Normal,143.1,3.2,220.6,2.0,59.94,446,33.7,8.3,1010.4,2614
957,10.11.2020 16:10:01,Normal,143.0,2.0,220.4,1.2,60.03,297,33.3,8.4,1010.5,2614
958,10.11.2020 16:16:01,Normal,130.7,2.4,220.1,1.4,59.97,313,33.0,8.4,1010.5,2614
959,10.11.2020 16:20:01,Normal,139.6,0.9,219.5,0.4,59.99,100,32.7,8.4,1010.5,2614
960,10.11.2020 16:26:01,Normal,136.3,0.9,219.8,0.4,60.0,111,32.0,8.4,1010.5,2615
961,10.11.2020 16:30:01,Normal,149.3,1.3,219.8,0.9,60.0,191,31.8,8.4,1010.5,2615
962,10.11.2020 16:44:01,Normal,142.2,1.1,219.6,0.6,59.99,139,31.1,8.5,1010.6,2615
963,10.11.2020 16:52:01,Normal,138.3,1.0,219.2,0.5,59.97,123,30.7,8.5,1010.6,2615
964,10.11.2020 17:12:01,Normal,136.7,0.7,218.5,0.3,59.97,82,29.8,8.6,1010.7,2615
965,10.11.2020 17:26:01,Normal,136.8,0.5,219.6,0.2,59.96,58,29.2,8.6,1010.7,2616
966,10.11.2020 17:30:01,Normal,128.7,0.5,219.1,0.2,60.02,50,29.0,8.6,1010.7,2616
967,10.11.2020 17:40:01,Normal,132.5,0.4,219.1,0.1,60.01,39,28.6,8.6,1010.7,2616
968,10.11.2020 17:50:01,Normal,129.8,0.3,219.0,0.2,59.99,29,28.1,8.6,1010.7,2616
969,10.11.2020 17:58:01,Normal,125.9,0.1,218.4,0.1,59.96,20,27.8,8.6,1010.7,2616
970,10.11.2020 18:04:01,Normal,125.0,0.0,218.4,0.0,59.95,16,27.6,8.6,1010.7,2617
971,10.11.2020 18:06:01,Normal,125.6,0.0,217.6,0.1,59.95,15,27.4,8.6,1010.7,2617
972,10.11.2020 18:16:01,Wait,119.0,0.0,216.5,0.0,59.96,0,27.1,8.6,1010.7,2617
973,10.12.2020 05:41:00,Wait,142.7,0.0,223.4,0.0,60.0,0,20.8,0.0,1010.7,2617
974,10.12.2020 05:45:00,Wait,148.1,0.0,223.3,0.0,60.03,0,21.1,0.0,1010.7,2617
975,10.12.2020 05:51:00,Wait,152.9,0.0,223.9,0.0,60.05,0,21.4,0.0,1010.7,2617
976,10.12.2020 05:55:00,Wait,155.8,0.0,223.0,0.0,60.01,0,21.4,0.0,1010.7,2617
977,10.12.2020 06:01:00,Wait,158.9,0.0,222.9,0.0,59.99,0,21.5,0.0,1010.7,2617
978,10.12.2020 06:09:00,Wait,161.1,0.0,222.5,0.0,59.98,0,21.9,0.0,1010.7,2617
979,10.12.2020 06:15:00,Wait,162.5,0.0,222.8,0.0,60.0,0,22.1,0.0,1010.7,2617
980,10.12.2020 06:27:00,Wait,164.9,0.0,222.0,0.0,60.0,0,22.3,0.0,1010.7,2617
981,10.12.2020 06:31:00,Normal,148.6,0.9,224.0,0.4,60.0,103,22.5,0.0,1010.7,2618
982,10.12.2020 06:41:00,Normal,144.8,1.1,223.7,0.5,60.0,143,23.6,0.0,1010.7,2618
983,10.12.2020 06:51:00,Normal,144.2,1.4,223.6,0.8,60.02,179,24.5,0.1,1010.8,2618
984,10.12.2020 07:03:00,Normal,145.9,1.6,223.8,1.0,60.03,243,25.6,0.1,1010.8,2618
985,10.12.2020 07:05:01,Normal,144.3,1.7,223.4,1.0,60.01,252,25.8,0.1,1010.8,2618
986,10.12.2020 07:13:00,Normal,143.9,1.9,223.7,1.2,59.99,281,26.5,0.2,1010.9,2618
987,10.12.2020 07:27:00,Normal,141.3,2.5,222.8,1.5,60.0,350,27.5,0.3,1011.0,2619
988,10.12.2020 07:31:00,Normal,143.0,2.6,223.3,1.5,59.98,364,27.8,0.3,1011.0,2619
989,10.12.2020 07:39:00,Normal,140.5,2.9,222.9,1.7,59.98,401,28.5,0.3,1011.0,2619
990,10.12.2020 07:47:00,Normal,141.0,3.2,223.2,1.9,59.99,437,29.0,0.4,1011.1,2619
991,10.12.2020 07:51:00,Normal,142.8,3.2,222.8,2.0,60.01,448,29.3,0.5,1011.2,2619
992,10.12.2020 07:57:00,Normal,140.3,3.5,223.0,2.1,60.04,475,29.8,0.5,1011.2,2619
993,10.12.2020 08:03:00,Normal,138.6,3.7,222.6,2.2,59.99,497,30.2,0.6,1011.3,2619
994,10.12.2020 08:07:00,Normal,139.8,3.8,222.8,2.2,60.07,511,30.5,0.6,1011.3,2619
995,10.12.2020 08:11:00,Normal,135.3,3.9,222.2,2.4,60.0,527,30.6,0.6,1011.3,2620
996,10.12.2020 08:19:00,Normal,136.0,4.2,222.4,2.5,60.02,574,31.2,0.7,1011.4,2620
997,10.12.2020 08:27:01,Normal,137.3,4.4,222.4,2.6,60.01,600,31.7,0.8,1011.5,2620
998,10.12.2020 08:31:00,Normal,139.7,4.4,222.0,2.7,59.98,621,31.9,0.9,1011.6,2620
999,10.12.2020 08:37:00,Normal,139.1,4.6,222.1,2.8,60.02,638,32.4,1.0,1011.7,2620
1000,10.12.2020 08:43:00,Normal,136.3,4.9,222.1,2.9,60.03,668,32.8,1.0,1011.7,2620
1001,10.12.2020 08:47:02,Normal,138.1,5.0,221.8,3.0,59.98,685,33.1,1.1,1011.8,2620
1002,10.12.2020 08:59:01,Normal,133.9,5.4,222.1,3.2,60.03,725,34.0,1.3,1012.0,2621
1003,10.12.2020 09:01:01,Normal,139.1,5.2,221.9,3.2,60.0,725,34.0,1.3,1012.0,2621
1004,10.12.2020 09:07:01,Normal,135.5,5.8,223.3,3.4,60.01,785,34.4,1.4,1012.1,2621
1005,10.12.2020 09:17:01,Normal,136.9,6.4,222.9,3.8,60.0,872,34.9,1.5,1012.2,2621
1006,10.12.2020 09:27:01,Normal,132.8,6.9,223.2,3.9,60.01,911,35.9,1.7,1012.4,2621
1007,10.12.2020 09:31:01,Normal,132.4,7.0,222.2,3.9,59.99,921,36.2,1.8,1012.5,2621
1008,10.12.2020 09:39:01,Normal,131.5,7.5,222.6,4.2,59.98,982,37.0,1.9,1012.6,2621
1009,10.12.2020 09:45:01,Normal,130.9,4.8,220.8,2.7,60.01,627,37.3,2.0,1012.7,2621
1010,10.12.2020 09:53:01,Normal,138.5,2.1,219.8,1.3,59.98,303,37.2,2.1,1012.8,2622
1011,10.12.2020 09:55:01,Normal,127.0,3.0,220.2,1.6,60.0,365,37.0,2.2,1012.9,2622
1012,10.12.2020 10:19:01,Normal,141.1,2.7,220.0,1.7,59.98,385,36.2,2.4,1013.1,2622
1013,10.12.2020 10:27:01,Normal,146.7,3.9,220.6,2.5,59.99,592,36.0,2.4,1013.1,2622
1014,10.12.2020 10:31:02,Normal,136.6,3.9,220.0,2.4,60.01,524,35.9,2.5,1013.2,2622
1015,10.12.2020 10:35:01,Normal,137.9,2.6,219.7,1.5,59.99,365,35.8,2.5,1013.2,2622
1016,10.12.2020 10:41:01,Normal,140.3,2.2,218.8,1.4,60.0,314,35.3,2.6,1013.3,2623
1017,10.12.2020 10:47:01,Normal,137.3,2.6,219.3,1.6,60.03,362,35.1,2.6,1013.3,2623
1018,10.12.2020 10:51:01,Normal,140.1,3.2,219.5,1.9,59.97,437,35.2,2.6,1013.3,2623
1019,10.12.2020 11:03:01,Normal,144.2,2.8,219.0,1.7,59.97,399,34.7,2.7,1013.4,2623
1020,10.12.2020 11:05:01,Normal,142.4,2.7,219.3,1.7,59.98,380,34.6,2.7,1013.4,2623
1021,10.12.2020 11:19:01,Normal,140.8,2.7,218.1,1.7,60.02,374,34.5,2.9,1013.6,2623
1022,10.12.2020 11:27:01,Normal,140.4,2.5,218.9,1.5,60.0,352,34.3,2.9,1013.6,2624
1023,10.12.2020 11:31:01,Normal,136.9,2.9,219.0,1.7,60.0,390,34.3,3.0,1013.7,2624
1024,10.12.2020 11:39:01,Normal,137.5,3.7,219.3,2.2,60.01,491,34.4,3.0,1013.7,2624
1025,10.12.2020 11:43:01,Normal,143.3,5.1,219.8,3.2,59.98,747,34.6,3.1,1013.8,2624
1026,10.12.2020 11:51:01,Normal,145.0,5.7,220.1,3.6,60.01,812,35.3,3.2,1013.9,2624
1027,10.12.2020 12:03:01,Normal,131.1,3.9,219.4,2.2,59.99,490,36.7,3.4,1014.1,2624
1028,10.12.2020 12:09:01,Normal,129.5,9.2,221.8,5.1,59.96,1171,38.0,3.5,1014.2,2624
1029,10.12.2020 12:13:01,Normal,129.6,9.5,221.9,5.3,59.97,1215,38.9,3.6,1014.3,2624
1030,10.12.2020 12:19:01,Normal,131.0,7.0,219.8,3.9,59.94,916,39.3,3.8,1014.5,2625
1031,10.12.2020 12:27:01,Normal,133.0,9.1,221.6,5.2,59.97,1192,40.2,3.9,1014.6,2625
1032,10.12.2020 12:41:01,Normal,130.0,6.8,220.5,3.8,60.03,874,40.3,4.2,1014.9,2625
1033,10.12.2020 12:45:01,Normal,135.6,7.5,220.5,4.3,60.0,997,40.4,4.3,1015.0,2625
1034,10.12.2020 12:59:01,Normal,145.3,6.6,220.9,4.1,60.0,968,40.2,4.5,1015.2,2625
1035,10.12.2020 13:05:01,Normal,131.0,7.9,221.2,4.4,60.02,1028,40.9,4.6,1015.3,2625
1036,10.12.2020 13:17:01,Normal,132.9,7.7,221.1,4.3,60.01,1006,41.5,4.8,1015.5,2626
1037,10.12.2020 13:27:01,Normal,141.0,4.6,219.2,2.9,59.98,634,40.0,5.0,1015.7,2626
1038,10.12.2020 13:31:01,Normal,133.5,8.0,221.2,4.6,60.0,1057,40.7,5.0,1015.7,2626
1039,10.12.2020 13:35:01,Normal,137.0,4.1,218.9,2.5,59.99,545,40.4,5.1,1015.8,2626
1040,10.12.2020 13:45:01,Normal,133.0,5.3,219.5,3.1,59.98,680,41.0,5.3,1016.0,2626
1041,10.12.2020 13:55:02,Normal,132.1,7.0,221.1,3.9,59.99,915,41.1,5.4,1016.1,2626
1042,10.12.2020 14:03:01,Normal,136.5,6.8,220.3,4.0,60.01,920,40.6,5.6,1016.3,2627
1043,10.12.2020 14:27:02,Normal,138.5,3.6,219.3,2.2,60.01,495,39.9,5.9,1016.6,2627
1044,10.12.2020 14:31:02,Normal,135.7,5.5,220.4,3.3,60.01,738,39.4,6.0,1016.7,2627
1045,10.12.2020 14:57:02,Normal,136.1,4.6,220.0,2.8,60.03,624,38.9,6.3,1017.0,2628
1046,10.12.2020 15:13:03,Normal,137.5,4.3,220.0,2.6,60.01,596,38.5,6.5,1017.2,2628
1047,10.12.2020 15:27:02,Normal,142.6,1.5,218.6,0.9,60.03,214,37.9,6.7,1017.4,2628
1048,10.12.2020 15:31:02,Normal,140.0,3.9,220.3,2.4,60.01,531,37.6,6.7,1017.4,2628
1049,10.12.2020 15:37:02,Normal,138.3,2.7,219.2,1.6,59.98,370,37.5,6.7,1017.4,2629
1050,10.12.2020 15:47:02,Normal,139.3,1.7,219.4,1.0,59.98,244,36.6,6.8,1017.5,2629
1051,10.12.2020 15:55:02,Normal,137.7,2.4,219.3,1.4,60.02,331,36.3,6.9,1017.6,2629
1052,10.12.2020 16:03:02,Normal,139.3,1.0,218.6,0.6,59.99,139,35.6,6.9,1017.6,2629
1053,10.12.2020 16:05:02,Normal,138.6,1.1,218.9,0.6,60.0,150,35.3,6.9,1017.6,2629
1054,10.12.2020 16:15:02,Normal,137.0,1.0,218.9,0.5,60.0,136,34.4,7.0,1017.7,2629
1055,10.12.2020 16:27:02,Normal,148.6,1.4,219.1,0.9,60.01,214,33.6,7.0,1017.7,2630
1056,10.12.2020 16:31:02,Normal,149.7,1.3,219.1,0.9,60.0,204,33.4,7.0,1017.7,2630
1057,10.12.2020 16:39:04,Normal,139.3,0.7,218.5,0.3,59.98,85,33.0,7.0,1017.7,2630
1058,10.12.2020 16:41:02,Normal,133.0,0.7,218.3,0.3,60.0,71,32.8,7.0,1017.7,2630
1059,10.12.2020 16:45:03,Normal,152.5,0.8,218.3,0.4,59.98,102,32.5,7.0,1017.7,2630
1060,10.12.2020 16:53:03,Normal,133.5,0.7,218.7,0.2,60.02,68,32.0,7.1,1017.8,2630
1061,10.12.2020 16:55:04,Normal,133.3,0.7,217.9,0.2,60.0,65,31.9,7.1,1017.8,2630
1062,10.12.2020 17:01:03,Normal,147.6,0.7,218.7,0.4,60.01,87,31.4,7.1,1017.8,2630
1063,10.12.2020 17:05:03,Normal,145.6,0.7,218.5,0.3,59.99,81,31.2,7.1,1017.8,2630
1064,10.12.2020 17:15:02,Normal,131.1,0.6,218.2,0.2,59.97,58,30.7,7.1,1017.8,2631
1065,10.12.2020 17:27:02,Normal,133.9,0.5,218.4,0.2,59.97,43,30.1,7.1,1017.8,2631
1066,10.12.2020 17:31:02,Normal,129.6,0.4,218.9,0.2,60.03,40,30.0,7.1,1017.8,2631
1067,10.12.2020 17:35:02,Normal,130.8,0.4,217.9,0.1,59.98,37,29.7,7.1,1017.8,2631
1068,10.12.2020 17:43:02,Normal,126.2,0.3,218.2,0.2,59.98,32,29.4,7.1,1017.8,2631
1069,10.12.2020 17:57:02,Normal,127.8,0.1,218.0,0.1,59.98,20,28.8,7.1,1017.8,2631
1070,10.12.2020 18:01:02,Normal,128.2,0.0,218.2,0.1,60.02,17,28.6,7.1,1017.8,2631
1071,10.12.2020 18:05:02,Normal,126.0,0.0,218.2,0.1,60.02,15,28.4,7.1,1017.8,2632
1072,10.12.2020 18:11:02,Normal,125.7,0.0,217.7,0.1,59.99,13,28.2,7.1,1017.8,2632
1073,10.12.2020 18:15:04,Normal,122.3,0.0,217.4,0.1,59.98,12,28.0,7.1,1017.8,2632
1074,10.13.2020 05:41:02,Wait,142.7,0.0,220.2,0.0,59.99,0,22.1,0.0,1017.8,2632
1075,10.13.2020 05:45:02,Wait,147.8,0.0,220.6,0.0,60.05,0,22.4,0.0,1017.8,2632
1076,10.13.2020 05:51:01,Wait,152.6,0.0,220.6,0.0,60.0,0,22.7,0.0,1017.8,2632
1077,10.13.2020 05:55:02,Wait,155.2,0.0,220.1,0.0,60.0,0,22.7,0.0,1017.8,2632
1078,10.13.2020 06:05:02,Normal,132.0,0.5,220.2,0.2,59.96,46,23.3,0.0,1017.8,2632
1079,10.13.2020 06:13:02,Normal,132.3,0.6,219.5,0.2,59.92,60,23.8,0.0,1017.8,2632
1080,10.13.2020 06:21:02,Normal,132.8,0.7,219.9,0.3,60.0,78,24.2,0.1,1017.9,2632
1081,10.13.2020 06:27:02,Normal,124.9,0.8,220.4,0.4,60.03,90,24.6,0.1,1017.9,2632
